,Name,Gender
588,رائعة,0
589,رابعة,0
590,راتبة,0
591,راجحة,0
592,راحبة,0
593,رادة,0
594,رادفة,0
595,رازنة,0
596,راسخة,0
597,راشدة,0
598,راعية,0
599,راغدة,0
600,رافعة,0
602,رامزة,0
603,رانية,0
604,راوية,0
605,راية,0
606,رباب,0
607,ربحية,0
608,ربعة,0
609,رتيبة,0
610,رحاب,0
611,رحمة,0
612,رُخاء,0
613,رخيمة,0
614,رُدينة,0
615,رزان,0
616,رسمية,0
617,رشا,0
618,رشدية,0
619,رشيقة,0
620,رصينة,0
621,رضاب,0
622,رُطب,0
623,رعاية,0
624,رغباء,0
625,رغداء,0
626,رغيدة,0
627,رفاه,0
628,رفعة,0
629,رفيقة,0
630,رُلى,0
631,رمثة,0
632,رمزية,0
633,رمضاء,0
634,رنيم,0
635,رهان,0
636,رهيفة,0
637,رِوى,0
638,رواية,0
639,روضة,0
640,رويدا,0
641,روية,0
642,رياض,0
643,ريحانة,0
644,ريعة,0
645,ريما,0
646,ريا,0
647,رية,0
648,رؤى,0
649,رئال,0
650,رابحة,0
651,رابية,0
652,راتعة,0
653,راجية,0
654,راحمة,0
655,رادعة,0
656,رازقية,0
657,رازية,0
658,راسمة,0
659,راضية,0
660,راغبة,0
661,رافدة,0
662,رافلة,0
663,راقية,0
664,رامشة,0
665,راهبة,0
666,رايات,0
667,رُبى,0
668,رُبانة,0
669,رباء,0
670,ربيعة,0
671,رجاء,0
672,رحبة,0
673,رحيمة,0
674,رَخاء,0
675,رداح,0
676,رذاذ,0
677,رسالة,0
678,رسيمة,0
679,رشدة,0
680,رشيدة,0
681,رصان,0
682,رضا,0
683,رضية,0
684,رطيبة,0
685,رغاب,0
686,رغبة,0
687,رغدة,0
688,رفا,0
689,رفيدة,0
690,رفيعة,0
691,رقيقة,0
692,رمانة,0
693,رمزة,0
694,رنا,0
695,رندة,0
696,رهاب,0
697,رهوة,0
698,رُهيفة,0
699,رواء,0
700,رؤبة,0
701,روعة,0
702,رؤوم,0
703,ريادة,0
704,ريحان,0
705,رَيدة,0
706,ريم,0
707,رَينة,0
708,ريانة,0
709,زاهرة,0
710,زاهية,0
711,زبرجد,0
712,زرافة,0
713,زغاريد,0
714,زكية,0
715,زُلفى,0
716,زلوف,0
717,زمرد,0
718,زمزم,0
719,زنبقة,0
720,زَها,0
721,زَهادة,0
722,زهدية,0
723,زهر,0
724,زهرى,0
725,زهيدة,0
726,زهية,0
727,زينب,0
728,زينة,0
729,زيان,0
730,زاهدة,0
731,زاهلة,0
732,زَبّاء,0
733,زبيدة,0
734,زعيمة,0
735,زكاء,0
736,زلخا,0
737,زلما,0
738,زليخة,0
739,زمردة,0
740,زئبق,0
741,زنوبيا,0
742,زُها,0
743,زهدانة,0
744,زهراء,0
745,الهوى,0
746,زهور,0
747,زُهيرة,0
748,زيزفونة,0
749,زينات,0
751,سابغة,0
752,ساجدة,0
753,ساحرة,0
754,سارة,0
755,ساعدة,0
756,سافرة,0
757,سالفة,0
758,سالية,0
759,سامرة,0
760,سامية,0
761,سبى,0
762,سجوا,0
763,سحاب,0
764,سَحَر,0
765,سخاء,0
766,سَدى,0
767,سريرة,0
768,سِريَّة,0
769,سعادات,0
770,سعيدة,0
771,سكر,0
772,سُكَّرة,0
773,سكينة,0
774,سُلافة,0
775,سلطانة,0
776,سلّامة,0
777,سلوى,0
778,سَلوة,0
779,سليمة,0
780,سماح,0
781,سمحة,0
782,سميحة,0
783,سميعة,0
784,سُميّة,0
785,سُميا,0
786,سنا,0
787,سناء,0
788,سُهاد,0
789,سُهيرة,0
790,سُوسان,0
791,سيسبان,0
792,سيفانة,0
793,سابقة,0
794,ساترة,0
795,ساجية,0
796,ساحقة,0
797,ساطعة,0
798,ساعفة,0
799,ساقية,0
800,سالمة,0
801,سامحة,0
802,سامعة,0
803,سانحة,0
804,سجايا,0
805,سجية,0
806,سحابة,0
807,سحيرة,0
808,سخية,0
809,سروة,0
810,سريعة,0
811,سعاد,0
812,سَعفة,0
813,سفارج,0
814,سُكر,0
815,سُكّرية,0
816,سلافى,0
817,سلامة,0
818,سُلفة,0
819,سلمى,0
820,سلوانة,0
821,سُليمى,0
822,سما,0
823,سماهر,0
824,سَمَر,0
825,سميرة,0
827,سنى,0
828,سهى,0
829,سُهَير,0
830,سُهيلة,0
831,سَوسن,0
832,سيسبانة,0
833,سيماء,0
834,شادية,0
835,شارحة,0
836,شافية,0
837,شامخة,0
838,شاهدة,0
839,شاهقة,0
840,شبك,0
841,شدا,0
842,شِراع,0
843,شُرف,0
844,شريفة,0
845,شعلة,0
846,شِفا,0
847,شفيعة,0
848,شكرانة,0
849,شكيمة,0
850,شماء,0
851,شمردل,0
852,شمسة,0
853,شمِول,0
854,شهامة,0
855,شهدة,0
856,شهيدة,0
857,شهلا,0
858,شهيمة,0
859,شوقية,0
860,شيماء,0
861,شادن,0
862,شاذية,0
863,شارفة,0
864,شاكرة,0
865,شاملة,0
866,شاهرة,0
867,شبا,0
868,شجية,0
869,شذا,0
870,شَرف,0
871,شريعة,0
872,شعاع,0
873,شغلى,0
874,شفعة,0
875,شكران,0
876,شكرية,0
877,شلبية,0
878,شمائل,0
879,شمس,0
880,شمعة,0
881,شِهادة,0
882,شهبا,0
883,شَهربة,0
884,شهيرة,0
885,شهية,0
886,شوق,0
887,شيحة,0
888,صائمة,0
889,صابرة,0
890,صاعدة,0
891,صالحة,0
892,صَبَا,0
893,صبح,0
894,صباحة,0
895,صبحا,0
896,صبرية,0
897,صبور,0
898,صحا,0
899,صدوق,0
900,صديقة,0
901,صفا,0
902,صفية,0
903,صوى,0
904,صيران,0
905,صائبة,0
906,صابحة,0
907,صادقة,0
908,صافية,0
909,صبا,0
910,صِبا,0
911,صباح,0
912,صبحَى,0
913,صبحية,0
914,صبوح,0
915,صبيحة,0
916,صحوة,0
918,صراط,0
919,صفوة,0
920,صهبا,0
921,صولة,0
922,ضارعة,0
923,ضامنة,0
924,ضُحى,0
925,ضحوك,0
926,ضميمة,0
927,ضيفة,0
928,ضاحكة,0
929,ضامرة,0
930,ضاوية,0
931,ضحوة,0
932,ضرام,0
933,ضياء,0
934,طافية,0
935,طامحة,0
936,طرفاء,0
937,طريفة,0
938,طلى,0
939,طلاب,0
940,طلحة,0
941,طهور,0
942,طيوب,0
943,طائعة,0
944,طالبة,0
945,طاهرة,0
946,طروب,0
947,طفلة,0
948,طلا,0
949,طلاوة,0
950,طليحة,0
951,طيبة,0
952,ظاعنة,0
953,ظبى,0
954,ظبية,0
955,ظُروف,0
956,ظعينة,0
957,ظفر,0
958,ظلال,0
959,ظهرية,0
960,ظهيرة,0
961,ظافرة,0
962,ظاهرة,0
963,ظَبا,0
964,ظروف,0
965,ظريفة,0
966,ظِفار,0
967,ظفرة,0
968,ظليلة,0
969,ظهور,0
970,ظواهر,0
971,عائشة,0
972,عابرة,0
973,عارفة,0
974,عاطرة,0
975,عاقلة,0
976,عالمة,0
977,عامرة,0
978,عاهدة,0
979,عبلا,0
980,عبيدة,0
981,عتاب,0
982,عَدلية,0
983,عديلة,0
984,عرنة,0
985,عروبة,0
986,عرينة,0
987,عزة,0
988,عزمات,0
989,عزيزة,0
990,عصافير,0
991,عصمة,0
992,عطايا,0
993,عطفة,0
994,عطوف,0
995,عطيَّة,0
996,عفاف,0
997,عفراء,0
998,علالة,0
999,علاّمة,0
1000,علياء,0
1001,علية,0
1002,عمشا,0
1003,عمرة,0
1004,عِناس,0
1005,عنبرة,0
1006,عناية,0
1007,عندلة,0
1008,عنم,0
1009,عُنابة,0
1010,عنوة,0
1011,عواطف,0
1012,عين,0
1013,عيناليقين,0
1014,عَيوف,0
1015,عائدة,0
1016,عابدة,0
1017,عاتكة,0
1018,عاصمة,0
1019,عاطفة,0
1020,عاكنة,0
1021,عالية,0
1022,عاملة,0
1023,عُبرة,0
1024,عبلة,0
1025,عبير,0
1026,عدلة,0
1027,عدوة,0
1028,عذبة,0
1029,عروب,0
1031,عروة,0
1032,عُزّى,0
1033,عِزة,0
1034,عزمة,0
1035,عشيرة,0
1036,عصفورة,0
1037,عطاف,0
1038,عطرية,0
1039,عطوة,0
1040,عطيات,0
1041,عفا,0
1042,عقيلة,0
1043,علامة,0
1044,علوة,0
1045,عليا,0
1046,عمامة,0
1047,عمشة,0
1048,عنادل,0
1049,عَنبر,0
1050,عنايات,0
1051,عِنَب,0
1052,عندليب,0
1053,عُناب,0
1054,عنيزة,0
1055,عهد,0
1056,عهود,0
1057,عيشة,0
1058,الحياة,0
1059,عَيوش,0
1060,عيينة,0
1061,غارسة,0
1062,غالبة,0
1063,غانية,0
1064,غِرار,0
1065,غرام,0
1066,غرسة,0
1067,غزل,0
1068,عزوة,0
1069,غفران,0
1070,غلامة,0
1071,غلواء,0
1072,غناء,0
1073,غُنوة,0
1074,غنية,0
1075,غيثاء,0
1076,غيد,0
1077,غيسانة,0
1078,غادة,0
1079,غازية,0
1080,غالية,0
1081,غاية,0
1082,غراس,0
1083,غرة,0
1084,غزالة,0
1085,غزلان,0
1086,غطْفا,0
1087,غلا,0
1088,غلفا,0
1089,غنى,0
1090,غندورة,0
1091,غنيمة,0
1092,غورة,0
1093,غياثة,0
1094,غيداء,0
1095,فؤادي,0
1096,فائقة,0
1097,فاتن,0
1098,فاخرة,0
1099,فارزة,0
1100,فارهة,0
1101,فاطمة,0
1102,فاكهة,0
1103,فاهمة,0
1104,فايدة,0
1105,فتاحة,0
1106,فتنة,0
1107,فتية,0
1108,فخار,0
1109,فخرية,0
1110,فدوى,0
1111,فراست,0
1112,فرح,0
1113,فَرْحانة,0
1114,فردوس,0
1115,فريال,0
1116,فريدة,0
1117,فريعة,0
1118,فصيحة,0
1119,فِضَّة,0
1120,فطانة,0
1121,فطنة,0
1122,فطيمة,0
1123,فكرة,0
1124,فَلَك,0
1125,فلفلة,0
1126,فنن,0
1127,فهيمة,0
1128,فوزة,0
1129,فوقية,0
1130,فيَّادة,0
1131,فائدة,0
1132,فائزة,0
1133,فاتكة,0
1134,فاتنة,0
1135,فادية,0
1136,فارعة,0
1137,فاضلة,0
1138,فاطم,0
1139,فالحة,0
1140,فايقة,0
1141,فتاة,0
1142,فَتْحية,0
1143,فتنات,0
1144,فجر,0
1145,فخامت,0
1146,فدى,0
1147,فُرات,0
1148,فُرجة,0
1149,فَرْحى,0
1150,فرحة,0
1151,فَرَّاجة,0
1152,فريحة,0
1153,فريزة,0
1154,فصاحة,0
1155,فضالة,0
1156,فضيلة,0
1157,فطمة,0
1158,فطوم,0
1159,فطينة,0
1160,فِكرية,0
1161,فُلة,0
1163,فهدة,0
1164,فوز,0
1165,فوزية,0
1166,فيروز,0
1167,قابلة,0
1168,قادرة,0
1169,قانتة,0
1170,قدسية,0
1171,قريرة,0
1172,قسيمة,0
1173,قطام,0
1174,قمر,0
1177,قادرية,0
1178,قبساء,0
1179,قدوة,0
1180,قِسمة,0
1181,قطاف,0
1182,قطيفة,0
1183,قُمْريّة,0
1184,كائنة,0
1185,كاتمة,0
1186,كاظمة,0
1187,كاملة,0
1188,كتمان,0
1189,كتماء,0
1190,كرام,0
1191,كرم,0
1192,كردان,0
1193,كفا,0
1194,كلثوم,0
1195,كناري,0
1196,كُهيلة,0
1197,كوثر,0
1198,كيان,0
1199,كاتبة,0
1200,كاسبة,0
1201,كافلة,0
1202,كامية,0
1203,كتوم,0
1204,كحيلا,0
1205,كرامة,0
1206,كرمة,0
1207,كريمة,0
1208,كفاح,0
1209,كنار,0
1210,كنانة,0
1211,كواكب,0
1212,كوكب,0
1213,لائمة,0
1214,لامة,0
1215,لُباب,0
1216,لبلبة,0
1217,لبوة,0
1218,لحظة,0
1219,لطائف,0
1220,لطوف,0
1221,لطيفة,0
1222,لمحة,0
1223,لمعان,0
1224,لميا,0
1225,لميس,0
1226,لِوا,0
1227,لوزات,0
1228,لوعة,0
1229,لونة,0
1230,لويزة,0
1231,ليسا,0
1232,لينة,0
1233,لآلئ,0
1234,لابة,0
1235,لامعة,0
1236,لُبانة,0
1237,لبنى,0
1238,لبيبة,0
1239,لذيذة,0
1240,لطافة,0
1241,لُطفية,0
1242,لمى,0
1243,لمسة,0
1244,لمعة,0
1245,لمياء,0
1246,لنا,0
1247,لواحظ,0
1248,لوزة,0
1249,لؤلؤة,0
1250,لوامة,0
1251,ليثاء,0
1252,ليلى,0
1253,ليا,0
1254,مآثر,0
1255,مأثورة,0
1256,مادحة,0
1257,مازية,0
1258,ماضية,0
1259,مأمونة,0
1260,ماهرة,0
1261,مثال,0
1262,مبرة,0
1263,مجتبى,0
1264,محبوبة,0
1265,محسنة,0
1266,محمودة,0
1267,مخلصة,0
1268,مرادة,0
1269,مرادى,0
1270,مرجانة,0
1271,مرحى,0
1272,مرانة,0
1273,مرح,0
1274,مرشدة,0
1275,مرفت,0
1276,مرنان,0
1277,مروءة,0
1278,مريم,0
1279,مزدهى,0
1280,مزيدة,0
1281,مزية,0
1282,مستنار,0
1283,مُسيّرة,0
1284,مسرورة,0
1285,مسيْكة,0
1286,مشكاة,0
1287,مشمشة,0
1288,مضيئة,0
1289,مطيعة,0
1290,معاني,0
1291,مُعَزّز,0
1292,مُعينة,0
1293,مفضلة,0
1294,مفيدة,0
1295,مقبولة,0
1296,مقُدَّسة,0
1297,مكارم,0
1298,مكية,0
1299,مَلاذ,0
1300,ملاك,0
1301,ملك,0
1302,مليحة,0
1303,ممتازة,0
1304,مميز,0
1305,منار,0
1306,مناف,0
1307,منتزه,0
1308,منشدة,0
1309,منصورة,0
1310,منهج,0
1311,منيعة,0
1312,منيفة,0
1313,مهجة,0
1314,مهيبة,0
1315,موافية,0
1316,مودة,0
1317,موهبة,0
1318,مي,0
1319,ميالة,0
1320,مياسة,0
1321,ميّة,0
1322,ميسر,0
1323,ميسون,0
1324,مائسة,0
1325,ماثلة,0
1326,ماجدة,0
1327,مازنة,0
1328,ماسة,0
1329,مآل,0
1330,مانعة,0
1331,مبتغى,0
1332,مبروكة,0
1334,محاسن,0
1335,محجوبة,0
1336,محفوظة,0
1337,مخدومة,0
1338,مديحة,0
1339,مرام,0
1340,مرايا,0
1341,مرجوة,0
1342,مرحة,0
1344,مرزوقة,0
1345,مرغوبة,0
1346,مرمر,0
1347,مرهوبة,0
1348,مروة,0
1349,مزايا,0
1350,مزنة,0
1351,مزينة,0
1352,مستعينة,0
1353,مستهام,0
1354,مسرة,0
1355,مسيكة,0
1356,مشتهى,0
1357,مشكورة,0
1358,مشيرة,0
1359,مطلوبة,0
1360,مظلومة,0
1361,معزّة,0
1362,معزوزة,0
1363,مغاني,0
1364,مفلحة,0
1365,مقبلة,0
1366,مقدّس,0
1367,مقصودة,0
1368,مكرم,0
1369,ملاب,0
1370,ملاطف,0
1371,ملساء,0
1372,ملكة,0
1373,مُليكة,0
1374,ممدوحة,0
1375,منى,0
1376,مناصف,0
1377,مَنال,0
1378,منثورة,0
1379,منشودة,0
1380,منظومة,0
1381,منيبة,0
1382,منيرة,0
1383,مها,0
1384,مهدية,0
1385,موافقة,0
1386,موجودة,0
1387,موفقة,0
1388,موهوبة,0
1389,ميَّا,0
1390,ميادة,0
1391,ميسم,0
1392,ميساء,0
1393,ميسرة,0
1394,ميمونة,0
1395,نائدة,0
1396,نابغة,0
1397,ناجحة,0
1398,نادرة,0
1399,ناريمان,0
1400,ناشئة,0
1401,ناشطة,0
1402,ناصرة,0
1403,ناصفة,0
1404,ناظرة,0
1405,ناعمة,0
1406,نافحة,0
1407,نافعة,0
1408,نافية,0
1409,ناهد,0
1410,ناهضة,0
1411,ناهلة,0
1412,نايفة,0
1413,نباله,0
1414,نباه,0
1415,نبلة,0
1416,نبيلة,0
1417,نتيجة,0
1418,نجابة,0
1419,نجاة,0
1420,نجلا,0
1421,نجوى,0
1422,نجوة,0
1423,نجيحة,0
1424,نجيمة,0
1425,نخوة,0
1426,نداء,0
1427,نديدة,0
1428,ندية,0
1429,نردين,0
1430,نزهة,0
1431,نسار,0
1432,نسمات,0
1433,نسيبة,0
1434,نُسيكة,0
1435,نشامة,0
1436,نشوانة,0
1437,نشيدة,0
1438,نصيحة,0
1439,نَضار,0
1440,نظيمة,0
1441,نظيفة,0
1442,نُعمى,0
1443,نُعمة,0
1444,نعيمة,0
1445,نغمة,0
1446,نفل,0
1447,نقاوت,0
1448,نقية,0
1449,نمرة,0
1450,نهى,0
1451,نهاد,0
1452,نهايت,0
1453,نهلى,0
1454,نوار,0
1455,نوال,0
1456,نوَر,0
1457,نورالصباح,0
1458,نوره,0
1459,نورية,0
1460,نوفة,0
1461,نيروز,0
1462,نآد,0
1463,نائلة,0
1464,ناثرة,0
1465,ناجية,0
1466,نادية,0
1467,نازك,0
1468,ناشدة,0
1469,ناصحة,0
1470,ناصعة,0
1471,ناضرة,0
1472,ناظمة,0
1473,ناغية,0
1474,نافذة,0
1475,ناقلة.,0
1476,نامية,0
1477,ناهزة,0
1478,ناهل,0
1479,ناهية,0
1480,نبال,0
1481,نباهة,0
1482,نبراس,0
1483,نبوغ,0
1484,نبيهة,0
1485,نجا,0
1486,نجاح,0
1487,نجاد,0
1488,نجمة,0
1489,نجود,0
1490,نجيبة,0
1491,نجيدة,0
1492,نجية,0
1493,ندى,0
1494,ندرة,0
1495,نديمة,0
1496,نرجس,0
1497,نزاكة,0
1498,نزيهة,0
1499,نسرين,0
1500,نسمة,0
1501,نُسَيبة,0
1502,نُسيمة,0
1503,نشوى,0
1504,نشوة,0
1505,نشيطة,0
1506,نصيرة,0
1507,نظام,0
1508,نظيرة,0
1509,نَعم,0
1510,نعمة,0
1511,نعناعة,0
1512,نغم,0
1513,نفحة,0
1514,نفيسة,0
1515,نقايا,0
1516,نمراء,0
1517,نمساء,0
1518,نها,0
1519,نهال,0
1520,نهفة,0
1521,نهيدة,0
1522,نوارة,0
1523,نور,0
1524,نورالزمان,0
1525,نورالهدى,0
1527,نوف,0
1528,نويره,0
1529,هاتفة,0
1530,هادية,0
1531,هاشمة,0
1532,هامسة,0
1533,هانية,0
1534,هتاف,0
1535,هدى,0
1536,هدايا,0
1537,هدبا,0
1538,هدلا,0
1539,هدية,0
1540,هفاف,0
1541,هلال,0
1542,همسة,0
1543,هناة,0
1544,هنادي,0
1545,هفوف,0
1546,هوى,0
1547,هوايا,0
1548,هوذة,0
1549,هويدة,0
1550,هيام,0
1551,هيبة,0
1552,هيفاء,0
1553,هيمانة,0
1554,هائلة,0
1555,هاجر,0
1556,هازجة,0
1557,هالة,0
1558,هامة,0
1559,هبة,0
1560,هتوف,0
1561,هداد,0
1562,هدايات,0
1563,هدراء,0
1564,هدنى,0
1565,هزار,0
1566,هلا,0
1567,همساء,0
1568,هناء,0
1569,هنادة,0
1570,هِند,0
1571,هنيدة,0
1572,هوادة,0
1573,هودة,0
1574,هونة,0
1575,هوينا,0
1576,هيبانة,0
1577,هيجمانة,0
1578,هيلمان,0
1579,وابلة,0
1580,واجدة,0
1581,وارفة,0
1582,واسلة,0
1583,واصبة,0
1584,واضحة,0
1585,وافرة,0
1586,وجدان,0
1587,وجُود,0
1588,وجيزة,0
1589,وحيدة,0
1590,وداد,0
1591,ودود,0
1592,وديعة,0
1593,وردية,0
1594,وسادة,0
1595,وسام,0
1596,وسن,0
1597,وسيلة,0
1598,وشاح,0
1599,وصفاء,0
1600,وصفية,0
1601,وضاء,0
1602,وضحة,0
1603,وطفاء,0
1604,وفاء,0
1605,وفاق,0
1606,وفيرة,0
1607,وفية,0
1608,ولادة,0
1609,ولهى,0
1610,ولوع,0
1611,ونية,0
1612,وهيبة,0
1613,وئام,0
1614,واثقة,0
1615,وادعة,0
1616,وازعة,0
1617,واصلة,0
1618,واصفة,0
1619,وافدة,0
1620,والهة,0
1621,وجدة,0
1622,وجيدة,0
1623,وجيهة,0
1624,وادع,0
1625,ودادة,0
1626,وديدة,0
1627,وردة,0
1628,ورود,0
1629,وساطة,0
1630,وسامة,0
1631,وسناء,0
1632,وسيمة,0
1633,وصال,0
1634,وصفه,0
1635,وصيفة,0
1636,وِضاح,0
1637,وضوح,0
1638,وعد,0
1639,وفادة,0
1640,وفقيه,0
1641,وفيقة,0
1642,ولاء,0
1643,ولع,0
1644,ولهانة,0
1645,ولية,0
1646,وهاد,0
1647,وهية,0
1648,ياسمين,0
1649,ياقوتة,0
1650,يامنة,0
1651,يُسر,0
1652,يسرى,0
1653,يقظى,0
1654,يقظة,0
1655,يُمن,0
1656,ياسرة,0
1657,يافعة,0
1658,ياممة,0
1659,يسارة,0
1661,يُسراء,0
1662,يقظانة,0
1663,يمامة,0
1664,يُمنى,0
0,aabidah,0
1,aabirah,0
2,aabish,0
3,aadab,0
4,aadila,0
5,aaeedah,0
6,aaeesha,0
7,aafia,0
8,aafiya,0
9,aafreeda,0
10,aafreen,0
11,aaidah,0
12,aairah,0
13,aakifah,0
14,aala,0
15,aalaa,0
16,aaleyah,0
17,aalia,0
18,aalimah,0
19,aaliyah,0
20,aamaal,0
21,aamal,0
22,aamanee,0
23,aamilah,0
24,aaminah,0
25,aamira,0
26,aamirah,0
27,aanifatimahkhatoon,0
28,aanisah,0
29,aaqilah,0
30,aara,0
31,aarifah,0
32,aasia,0
33,aasimah,0
34,aatifa,0
35,aatikah,0
36,aatiqah,0
37,aatirah,0
38,aazeen,0
39,abal,0
40,abasah,0
41,abda,0
42,abdia,0
43,abdulbasit,0
44,abeedah,0
45,abeela,0
46,abeer,0
47,abeera,0
48,abeerah,0
49,abia,0
50,abida,0
51,abidah,0
52,abir,0
53,abla,0
54,ablaa,0
55,ablah,0
56,abqurah,0
57,abra,0
58,abrar,0
59,ada,0
60,adab,0
61,adara,0
62,adawiyah,0
63,adeeba,0
64,adeela,0
65,adeelah,0
66,adeena,0
67,adeeva,0
68,adiba,0
69,adifaah,0
70,adila,0
71,adilah,0
72,adla,0
73,adn,0
74,afaf,0
75,afeefa,0
76,afeerah,0
77,afia,0
78,afifa,0
79,afifah,0
80,afiyah,0
81,afizah,0
82,afnan,0
83,afra,0
84,afraa,0
85,afrah,0
86,afreen,0
87,afroza,0
88,afroze,0
89,afsa,0
90,afsana,0
91,afshan,0
92,afsheen,0
93,afya,0
94,ahd,0
95,ahdia,0
96,ahlam,0
97,aida,0
98,aidah,0
99,aighar,0
100,aila,0
101,aimal,0
102,aimen,0
103,ain,0
104,ainalsaba,0
105,aini,0
106,aisha,0
107,aishah,0
108,aiya,0
109,aiyla,0
110,aiza,0
111,aizah,0
112,ajeebah,0
113,ajlal,0
114,ajradah,0
115,ajwa,0
116,akia,0
117,akifah,0
118,akilah,0
119,akleema,0
120,ala,0
121,alaia,0
122,alayna,0
123,aleemah,0
124,aleena,0
125,aleesa,0
126,aleeza,0
127,alesha,0
128,alhena,0
129,alia,0
130,aliah,0
131,alika,0
132,alima,0
133,alimah,0
134,alina,0
135,alishaba,0
136,alishba,0
137,aliyah,0
138,aliyyah,0
139,aliza,0
140,alleyah,0
141,alma,0
142,almaas,0
143,almas,0
144,alraaz,0
145,altaf,0
146,aludra,0
147,alvina,0
148,alya,0
149,alzahra,0
150,alzubra,0
151,amah,0
152,amal,0
153,amala,0
154,amalia,0
155,aman,0
156,amana,0
157,amani,0
158,amany,0
159,amara,0
160,amatullah,0
161,amaya,0
162,ambar,0
163,ambareen,0
164,amber,0
165,ambereen,0
166,ambreen,0
167,ameena,0
168,ameenah,0
169,ameera,0
170,ameerah,0
171,amel,0
172,amelia,0
173,amena,0
174,amilah,0
175,amima,0
176,amina,0
177,aminah,0
178,amineh,0
179,amira,0
180,amirah,0
181,amjad,0
182,ammara,0
183,ammarah,0
184,amna,0
185,amra,0
186,amrah,0
187,amreen,0
188,amsah,0
189,amtullah,0
190,ana,0
191,anaan,0
192,anah,0
193,anam,0
194,anan,0
195,anaum,0
196,anbar,0
197,anbarin,0
198,andaleeb,0
199,andalib,0
200,andlib,0
201,aneeqa,0
202,aneesa,0
203,aneesah,0
204,aneezah,0
205,angbin,0
206,anida,0
207,anika,0
208,anila,0
209,anisa,0
210,anisah,0
211,anisha,0
212,aniya,0
213,anja,0
214,anjum,0
215,anmar,0
216,annam,0
217,anniyah,0
218,anousha,0
219,anum,0
220,anwaar,0
221,anwar,0
222,anwara,0
223,anya,0
224,aqeela,0
225,aqeelah,0
226,aqilah,0
227,aqsa,0
228,ara,0
229,aram,0
230,areebah,0
231,areej,0
232,aresha,0
233,arfa,0
234,ariana,0
235,aribah,0
236,arij,0
237,arisha,0
238,arissa,0
239,arjumand,0
240,aroob,0
241,aroosa,0
242,aroush,0
243,arsala,0
244,arub,0
245,arva,0
246,arwa,0
247,arya,0
248,aryisha,0
249,arzo,0
250,arzoo,0
251,arzu,0
252,asalah,0
253,asbah,0
254,asfa,0
255,asfia,0
256,asfiya,0
257,ashadieeyah,0
258,ashalina,0
259,ashbah,0
260,asheeyana,0
261,ashika,0
262,ashwaq,0
263,asifa,0
264,asil,0
265,asilah,0
266,asili,0
267,asima,0
268,asimah,0
269,asiya,0
270,asiyah,0
271,asli,0
272,asma,0
273,asmaa,0
274,asmara,0
275,asmat,0
276,asna,0
277,asra,0
278,asrar,0
279,asriyah,0
280,ateefa,0
281,ateeqah,0
282,ateeyah,0
283,athilah,0
284,athir,0
285,athmah,0
286,atia,0
287,atifa,0
288,atifah,0
289,atika,0
290,atikah,0
291,atiqah,0
292,atiya,0
293,atiyah,0
294,atyaf,0
295,awa,0
296,awatif,0
297,aya,0
298,ayaana,0
299,ayaat,0
300,ayah,0
301,ayan,0
302,ayana,0
303,ayat,0
304,ayeh,0
305,ayesha,0
306,ayishah,0
307,aymen,0
308,ayra,0
309,aysha,0
310,ayshah,0
311,azadeh,0
312,azeemah,0
313,azeeza,0
314,azhaar,0
315,azhar,0
316,aziman,0
317,aziz,0
318,aziza,0
319,azizah,0
320,azka,0
321,azma,0
322,azmina,0
323,azra,0
324,azraa,0
325,azza,0
326,azzah,0
327,azzahra,0
328,badia,0
329,badiah,0
330,badiyah,0
331,badra,0
332,badriya,0
333,badriyah,0
334,badriyyah,0
335,baha,0
336,bahaa,0
337,bahar,0
338,baheera,0
339,bahij,0
340,bahijah,0
341,bahira,0
342,bahirah,0
343,bahiya,0
344,bahiyaa,0
345,bahiyah,0
346,bahiyyah,0
347,bahriyahalaabidah,0
348,bakht,0
349,bakhtawar,0
350,balqees,0
351,balqis,0
352,balsam,0
353,ban,0
354,banafsha,0
355,banan,0
356,banujah,0
357,baraaa,0
358,baraah,0
359,baraka,0
360,barakah,0
361,bareerah,0
362,bariah,0
363,barika,0
364,barirah,0
365,barrah,0
366,barzah,0
367,basaaria,0
368,basbas,0
369,baseema,0
370,bashair,0
371,basheera,0
372,bashirah,0
373,basilah,0
374,basimah,0
375,basinah,0
376,basma,0
377,basmah,0
378,basoos,0
379,batinah,0
380,batool,0
381,batrisyia,0
382,batul,0
383,bayan,0
384,baysan,0
385,bazilah,0
386,beena,0
387,beenish,0
388,benazir,0
389,benzair,0
390,bilqees,0
391,bilqis,0
392,binesh,0
393,binish,0
394,birrah,0
395,bisar,0
396,bisharah,0
397,bisma,0
398,budur,0
399,buhaisah,0
400,buhaysah,0
401,buhayyah,0
402,buhjah,0
403,buhthah,0
404,bunanah,0
405,buqayrah,0
406,burdah,0
407,busayrah,0
408,bushra,0
409,bushrah,0
410,busr,0
411,busrah,0
412,buthainah,0
413,buthayna,0
414,buthaynah,0
415,cala,0
416,cantara,0
417,chaman,0
418,chanda,0
419,chandni,0
420,daania,0
421,daanya,0
422,dad,0
423,dafiyah,0
424,dahab,0
425,dahma,0
426,dalal,0
427,daleela,0
428,daliya,0
429,daliyah,0
430,daneen,0
431,daniya,0
432,daniyah,0
433,darakhshaan,0
434,darakhshan,0
435,daria,0
436,dawlatkhatoon,0
437,deeba,0
